label,jet_pt,jet_mass,n_particles,girth,pt_dispersion,leading_z,jet_eta,jet_phi
0,549.40356,35.67324,52.0,0.034628816,0.27483293,0.20609161,0.16935225,2.4822443
1,525.6415,29.468876,23.0,0.044111982,0.30145887,0.1714939,0.7120707,2.5087662
0,545.34106,24.371002,52.0,0.03148242,0.22801135,0.11525483,-0.68570006,1.9480656
0,530.36945,46.530056,36.0,0.060883664,0.29644912,0.16464432,-1.0687295,-2.990476
1,536.30365,13.684997,22.0,0.013495503,0.37975594,0.23131749,-0.2756169,-2.792284
0,504.85336,43.149494,55.0,0.06421762,0.2118506,0.118602455,-0.747324,-2.3965504
0,524.038,25.307026,29.0,0.019947672,0.43115783,0.36414006,0.88893664,-2.1313488
0,520.67706,34.771965,40.0,0.054029074,0.29912618,0.19520904,0.72527534,-2.9118104
1,521.9265,17.076294,24.0,0.016466212,0.3573425,0.27962688,-1.1424723,-2.4305766
1,534.1617,31.887651,39.0,0.03488272,0.33146292,0.2384504,-0.42859527,1.3843329
1,519.3938,25.791462,32.0,0.017464248,0.37807477,0.2876516,-0.5935625,1.0442885
0,536.4641,56.41815,78.0,0.09297869,0.1760847,0.07001393,-0.03290221,0.46154776
1,536.66315,39.39262,44.0,0.041074473,0.39268345,0.33469662,-0.21842268,-2.3491473
1,511.28412,16.916958,19.0,0.014835386,0.51270616,0.3463347,-0.029768007,-1.0540408
0,545.99286,35.4978,45.0,0.046269942,0.2902531,0.2273148,-0.5794213,-0.2112177
0,544.9665,31.820639,49.0,0.033492684,0.31823087,0.24725981,-1.0132385,-2.8961287
1,522.0492,20.844225,36.0,0.013809876,0.52049834,0.4985794,0.23178266,1.7819382
0,540.6762,39.985516,41.0,0.060130287,0.2580974,0.14883785,-0.13839032,1.1096512
1,514.2118,31.61846,47.0,0.042987395,0.2792209,0.18268964,-0.69552535,0.29536545
0,533.99036,52.882977,49.0,0.055493332,0.30076897,0.22895402,-0.6862336,-3.140991
0,540.233,55.278934,50.0,0.0672342,0.24284486,0.13597612,0.48749572,-1.5595465
0,549.37225,92.616264,62.0,0.15497209,0.21453688,0.119323745,0.4727211,0.35445297
0,537.8418,99.93197,87.0,0.1624854,0.2002625,0.10652126,-1.358529,-0.88780874
1,512.1202,33.229908,50.0,0.04601448,0.27283224,0.18328002,1.6665919,2.5623195
0,541.11066,42.12595,60.0,0.057447426,0.25995347,0.20851716,1.173961,2.5109572
0,545.6474,38.09421,56.0,0.05175227,0.21849906,0.12950446,1.562147,-1.2537581
1,504.72845,10.740633,27.0,0.01066177,0.37662163,0.25014934,1.2007964,2.821357
0,526.4685,77.34554,76.0,0.13562205,0.2361524,0.17950371,-0.90714717,2.3830082
1,516.6279,16.328302,22.0,0.013018776,0.32869118,0.1861321,-1.3598287,-1.0509896
0,515.8806,46.922256,64.0,0.052932415,0.20772924,0.103370786,1.2857115,-0.46907973
1,504.97388,36.25346,41.0,0.038631417,0.35046053,0.28504446,-0.8711232,-2.608101
1,549.07947,24.44805,26.0,0.01701845,0.49576092,0.4304242,-0.055819754,0.6070398
0,523.30896,26.325308,34.0,0.0312013,0.35225257,0.2907013,0.92648786,0.55601543
1,545.4321,15.254221,20.0,0.009735915,0.37313795,0.23694748,0.97929746,-2.6258912
1,539.7478,23.544975,21.0,0.020411134,0.43733472,0.29656434,-1.0712937,-0.99675494
1,507.16977,22.93623,28.0,0.022086568,0.5046114,0.363018,0.36913225,-2.657066
0,547.79816,82.07958,65.0,0.11290067,0.31266505,0.17593817,-1.5468299,-1.6235939
0,537.72205,44.398743,56.0,0.0606804,0.268909,0.19668797,-0.31301582,-0.55213195
1,502.34583,12.036932,24.0,0.010862167,0.45944953,0.37589794,0.2595042,-3.0094995
0,527.73395,47.994766,61.0,0.058323845,0.4757991,0.4618244,0.94041765,-0.31546906
0,519.9527,65.218765,65.0,0.097778656,0.25437313,0.15321913,-0.7562417,1.061292
0,543.73785,46.280163,67.0,0.06509825,0.21836105,0.122279465,1.2374481,-1.2757465
1,505.63492,25.14233,22.0,0.018119562,0.44864142,0.34183344,0.7065067,1.5943905
0,501.1003,50.43366,73.0,0.080203876,0.19251461,0.10810969,0.17830823,-0.4376517
0,519.98,26.237476,44.0,0.024161065,0.2740724,0.13734128,-0.07843785,0.24567504
1,548.048,36.728233,59.0,0.03015891,0.3941146,0.3287668,-0.35025293,-1.0910465
0,509.70886,69.06294,53.0,0.08878986,0.31566688,0.25724337,0.9619027,2.548855
1,518.8365,34.35427,42.0,0.0315656,0.6445491,0.6159198,1.5828983,-1.8200059
0,536.74286,77.56635,54.0,0.13739325,0.20698085,0.098483175,0.8303969,1.5442041
1,532.64905,37.670788,44.0,0.05493065,0.32332438,0.27111897,-0.16665915,-1.474544
1,520.1761,18.662014,18.0,0.012464547,0.5170112,0.47295043,1.0123929,1.4256814
0,521.7212,29.82265,41.0,0.02872122,0.32907397,0.25995508,-1.2183223,2.7507224
1,522.95325,16.740704,32.0,0.01560274,0.29444462,0.15799601,1.3109168,-0.3220511
0,500.7079,32.92932,50.0,0.038002856,0.21968277,0.10385981,0.7005689,-3.0594888
1,501.07944,27.432217,24.0,0.039047256,0.4526691,0.35665745,-0.8876653,2.1926084
1,527.23816,19.40155,18.0,0.011026535,0.41987783,0.27868602,-0.29342628,2.518237
1,545.32214,25.318592,23.0,0.016508289,0.46577007,0.35249197,-0.33577028,1.4452349
0,508.53732,44.326267,54.0,0.07210479,0.22133286,0.096083984,-0.46321052,1.7692554
0,536.2224,31.377111,56.0,0.028807417,0.2801223,0.15753661,0.36947933,2.384589
1,541.8247,23.278017,29.0,0.016050743,0.36035046,0.24742594,1.475907,-0.21494626
0,529.6288,30.542356,37.0,0.048425764,0.30217153,0.18154143,0.59980786,-2.0020196
1,541.29016,81.98311,41.0,0.13733031,0.30116937,0.21393166,0.4960559,-2.29862
0,500.98068,26.759026,26.0,0.017064696,0.46962065,0.340879,-0.96541864,-0.9392536
0,532.6501,31.62124,47.0,0.0304507,0.23872055,0.09689785,0.35506716,3.0640395
1,518.45667,69.54362,69.0,0.112061165,0.20319678,0.10205401,1.0481952,-0.43137965
1,526.5145,19.490747,26.0,0.013099967,0.5996678,0.5654613,1.2100117,-1.9151398
0,518.8921,55.399696,81.0,0.07566258,0.19058946,0.09444331,-0.95765984,1.2729907
0,531.4986,44.77964,47.0,0.048754394,0.2685088,0.15137447,1.6492746,-1.865623
0,546.86194,65.49978,69.0,0.10077506,0.20556882,0.10345882,-1.2453464,-1.4445089
1,540.49274,37.30194,33.0,0.03639506,0.34261188,0.24315488,0.83026814,2.6530309
0,519.92676,33.355694,45.0,0.046178773,0.3202685,0.24656117,0.48276222,-3.0254352
1,502.3216,29.625273,35.0,0.035520688,0.44472128,0.4192975,-0.771824,0.8143441
0,520.71265,46.09273,53.0,0.05121307,0.34092262,0.24835487,-0.118020244,2.547437
1,517.7946,52.447273,46.0,0.072644524,0.2962927,0.21057402,0.6039353,-0.8269829
1,537.42175,32.251312,42.0,0.04186974,0.26650652,0.17939322,0.20873258,1.1515882
0,511.78348,62.7273,71.0,0.09538122,0.194546,0.0894367,-1.2361519,-1.7348738
1,524.01495,16.535763,17.0,0.009746571,0.6239014,0.57240826,0.39449516,2.4650233
1,513.5933,68.2279,51.0,0.0791268,0.31194648,0.19866735,1.1121757,0.66100943
1,505.6099,28.641733,10.0,0.016595313,0.9728666,0.9741075,-0.39444625,2.6159508
0,512.44403,33.377693,49.0,0.05296364,0.21134718,0.090149306,1.1002486,-0.54164356
1,537.27454,31.481987,42.0,0.04327813,0.27723432,0.19416739,0.37443596,-1.7736698
1,534.39685,14.796941,14.0,0.008180048,0.51774657,0.4179146,-0.5495494,-1.0412345
1,520.415,12.699334,15.0,0.008205794,0.48378468,0.37332913,-1.053972,1.5609932
1,501.70114,22.549812,39.0,0.023284946,0.31802437,0.2019301,1.6211314,-1.5185859
0,538.1414,52.075153,66.0,0.077837035,0.19053116,0.090137035,-0.77667373,0.93642706
0,503.6029,22.264307,53.0,0.029071111,0.27466893,0.16261145,1.4734819,2.325918
1,521.3972,16.209427,21.0,0.014174258,0.37996322,0.31698626,0.1344657,1.7772079
0,522.58124,59.69799,75.0,0.084555596,0.24940018,0.19252643,1.5094677,2.8382566
0,520.06024,66.615906,55.0,0.090728,0.25596553,0.12737633,0.77447915,-2.9737408
1,517.6216,41.545166,35.0,0.04197136,0.2854488,0.15151039,-0.2653169,-0.6167904
0,538.7905,42.11401,38.0,0.04980043,0.35168988,0.25495392,-0.4892003,-1.4906313
1,514.43243,34.352745,26.0,0.023106296,0.43682128,0.36341238,-1.3708915,1.2680732
1,522.26294,8.726951,16.0,0.0073148822,0.44194695,0.30632123,-1.073123,0.4171924
1,503.41,47.61555,38.0,0.07084384,0.2914382,0.16746528,-0.83954495,-1.879683
1,516.1096,29.258516,43.0,0.037973475,0.48291403,0.45590633,-1.0354372,-1.130943
1,547.26624,18.027048,25.0,0.0140458625,0.51560813,0.40332034,-0.24857059,0.8259141
1,547.9431,23.67206,30.0,0.02939159,0.29294533,0.16347383,0.5672164,0.28473377
0,538.481,52.617607,91.0,0.06503053,0.22479667,0.124041736,-1.4511708,-2.3507776
1,543.2441,34.693108,41.0,0.049085673,0.3492313,0.2530157,-1.0481274,0.6421521
0,540.1452,25.372084,51.0,0.033601675,0.22994667,0.13698353,-1.1962543,-0.6030939
1,525.24286,13.004048,15.0,0.007458452,0.5154667,0.4502854,0.55411625,-2.7764988
1,547.3578,105.098915,25.0,0.18418296,0.35436493,0.2517762,-0.7820021,-1.6471019
0,500.5563,89.29223,66.0,0.15123089,0.2012844,0.11905096,-0.85998315,0.019334393
1,508.2542,16.49896,20.0,0.010718742,0.47018632,0.3764317,-0.5266635,0.0021761702
1,532.2716,49.906345,49.0,0.067749076,0.26990145,0.131099,-0.16872598,-0.4037116
1,528.5991,21.049667,38.0,0.024081377,0.3144163,0.18245506,0.74922,2.2669127
0,524.8434,47.249447,86.0,0.07148127,0.17747487,0.06384128,-0.31982443,-1.3366338
1,508.70935,17.576088,15.0,0.011866807,0.5357294,0.48208052,0.42040598,-2.4793391
1,539.5626,18.680267,35.0,0.015704798,0.35440835,0.25023144,0.31760553,-1.526626
1,501.9322,14.689165,20.0,0.01222181,0.47192022,0.3032845,-0.14841236,0.2794004
0,522.63306,43.519276,60.0,0.05610699,0.2947431,0.19703853,-0.6885627,-1.1479923
1,512.4018,28.015867,32.0,0.02294763,0.45108193,0.38203874,-0.45479283,-1.2197909
1,504.918,29.647285,30.0,0.025453495,0.32074463,0.22113298,-1.3404133,1.9734416
1,544.65643,24.061638,25.0,0.024149232,0.39709523,0.2619388,-0.937554,0.10969505
0,546.4138,40.66599,33.0,0.067798994,0.26515278,0.12278718,0.9082829,2.7568378
1,525.78394,20.573322,25.0,0.022029387,0.3538966,0.2315107,-0.13926399,-2.6541643
1,505.0185,14.578375,26.0,0.013058231,0.25966978,0.13562673,-0.80183655,-1.2995423
0,519.5741,49.8927,63.0,0.073238716,0.23174328,0.15782174,-1.6013684,-2.6893399
0,515.43536,42.06232,62.0,0.055831194,0.23353946,0.1172022,-0.9430786,-1.9871438
0,507.78397,45.196144,36.0,0.045592956,0.44527414,0.40637586,1.2897829,-2.4441924
0,522.0539,35.461277,53.0,0.04608707,0.24208982,0.16387291,0.19396214,-0.026359001
0,512.4015,35.3413,45.0,0.036731854,0.30629578,0.22553127,1.5335218,0.08188223
0,525.6786,43.217476,37.0,0.06236451,0.4120085,0.36183822,-0.0011458491,-2.4080894
1,500.63504,24.084324,28.0,0.016629376,0.37754655,0.22303176,0.44251752,0.74805117
0,513.52527,32.450336,53.0,0.049278446,0.29575473,0.18032736,-0.041252602,0.63627136
1,505.1548,50.676094,39.0,0.058972776,0.3548664,0.25675377,-0.31063196,1.2860205
1,501.39783,35.502506,39.0,0.041220002,0.28645986,0.19571985,1.5348324,1.2216246
0,531.3766,20.036797,28.0,0.023455787,0.3620694,0.26748437,-0.13844922,0.44155353
0,517.91876,30.766829,51.0,0.039525893,0.24103437,0.10480755,-0.35582814,-2.3581834
0,520.42816,21.588394,56.0,0.032095037,0.20339622,0.097077705,0.9149877,1.6796935
0,514.5695,45.083702,67.0,0.0643152,0.23843625,0.14548843,-0.19616042,-1.5619019
0,534.10864,43.17389,56.0,0.056818955,0.2718649,0.19584458,-0.14136173,-0.016800528
0,522.8741,25.207201,33.0,0.034314826,0.30191913,0.17801364,0.41326016,2.3135767
1,544.6889,21.10373,25.0,0.014260798,0.39860523,0.21733305,-0.47923663,1.667493
0,533.4199,88.7786,96.0,0.14113748,0.1637982,0.08228249,0.77706814,-2.4506829
0,536.1561,59.90933,53.0,0.07859568,0.24023855,0.115440436,-0.13316442,1.0779018
1,515.158,37.371693,38.0,0.032064356,0.32058564,0.21742718,-0.5265438,0.2086332
0,529.1409,54.707664,72.0,0.08145823,0.20476668,0.09328725,-0.91382736,-2.829992
1,542.2055,30.947817,32.0,0.019350596,0.34818268,0.2241529,-1.1088623,0.15340537
0,524.29694,64.53415,64.0,0.11375608,0.18030916,0.065154575,-0.6361829,-0.2853354
1,540.2655,31.495502,57.0,0.032593656,0.30163038,0.2085975,-1.2558374,-2.9010623
0,500.87726,31.704237,50.0,0.045190748,0.22145098,0.12447006,-1.4547402,-2.712944
1,502.0293,14.259656,19.0,0.010278959,0.44399035,0.37786156,-0.0067042615,-2.356839
1,504.73364,19.955858,20.0,0.018343838,0.38313484,0.26223168,1.167245,-2.850799
0,501.05646,67.32131,84.0,0.11487864,0.18731934,0.0979098,0.64217675,1.6790856
0,532.38153,44.081882,50.0,0.05994915,0.4164433,0.39040554,-1.2045381,-0.65452576
1,536.2529,62.635567,33.0,0.10103517,0.45491248,0.33057874,0.51042545,-0.33654594
1,528.7237,36.910015,39.0,0.034762837,0.4393168,0.39654946,-0.019184867,-1.8511785
0,542.4343,63.64389,54.0,0.09889522,0.24433716,0.12700577,1.4658746,0.7388473
0,535.418,74.61821,71.0,0.105943345,0.26934326,0.2264807,1.0882027,-2.39208
0,501.50494,24.43357,31.0,0.021193247,0.3344437,0.20546421,-1.1275184,-0.27184534
0,507.43228,34.349495,44.0,0.040620454,0.33779696,0.30172274,-1.4332786,1.5542493
1,505.4896,79.02301,45.0,0.11848442,0.45684454,0.38654196,-1.4719402,0.7884414
0,501.0406,67.51379,64.0,0.11554781,0.20163077,0.082026765,-0.5197013,-2.802251
0,503.48553,32.73843,50.0,0.05118373,0.27368987,0.20482156,1.4509351,-0.15172553
1,526.4054,33.197235,30.0,0.043846224,0.5702871,0.5407964,-0.7142843,2.6630054
0,518.1832,55.600853,82.0,0.065392345,0.19037265,0.08265239,-0.09460172,0.5702907
1,525.16266,47.475048,43.0,0.04448481,0.417473,0.3033709,-0.6704033,0.63666314
0,529.6164,26.816519,36.0,0.024393328,0.34208846,0.23842597,-1.0544899,-2.3420174
1,530.4772,26.247072,27.0,0.020884214,0.35873812,0.22198877,1.6113335,1.0334684
1,516.0609,35.947735,41.0,0.05269017,0.26678723,0.14985938,-0.3468486,1.4615923
1,517.24,7.234594,13.0,0.0075841327,0.4603126,0.36003664,-1.0784183,-1.8310094
1,522.96075,25.603489,35.0,0.02632227,0.35099927,0.2780209,1.3255963,-2.828943
0,513.67065,29.82835,69.0,0.033511586,0.22595611,0.14093232,-0.10544703,1.6144954
1,533.7355,24.925987,35.0,0.026887592,0.32308906,0.21477124,-0.3020617,-2.5148153
1,537.2699,68.366585,74.0,0.09937988,0.2259331,0.121667534,-0.7061459,-1.3753117
1,545.96716,45.281414,28.0,0.07457436,0.3319361,0.24881878,0.5575335,2.1604147
1,507.63766,25.10448,17.0,0.018057276,0.4183904,0.33698437,-0.6999306,-0.89103913
1,537.3317,64.94115,29.0,0.07784293,0.5466421,0.5204775,0.10946893,-2.421933
0,522.69836,32.95531,59.0,0.027056996,0.2985531,0.22833668,1.5249949,0.62645537
1,513.44336,13.328393,23.0,0.009332725,0.49852258,0.44380906,0.92953414,-0.06692658
0,547.9582,74.05897,77.0,0.11596507,0.28807053,0.21406938,-0.768677,-0.18945168
0,545.1118,32.66422,45.0,0.031953853,0.26220286,0.17716743,0.29660973,-0.8974856
0,522.41,57.834965,50.0,0.06694906,0.3403754,0.24799721,-1.1384027,-0.041960005
1,536.37854,18.427729,24.0,0.0126450835,0.44119897,0.36078697,-1.2048134,1.6929462
1,501.79742,28.00458,43.0,0.034795452,0.32426476,0.17203581,-1.0053449,-2.5312538
0,516.102,84.599434,57.0,0.12467005,0.26654595,0.1486092,0.66632795,0.90469843
1,515.21545,54.212543,34.0,0.07473301,0.3751276,0.2554547,0.09866564,-2.6319067
0,514.579,59.391487,74.0,0.08998124,0.1864796,0.072683096,-0.10371665,-0.628902
0,504.61316,56.116085,68.0,0.090858154,0.17303076,0.07034252,0.36599746,0.88426244
0,507.1957,69.62662,88.0,0.1101313,0.21071286,0.14008255,0.9435767,2.9848387
0,503.62796,29.382456,37.0,0.03983505,0.26412007,0.12309969,0.97891927,1.7453411
1,548.8967,97.58959,95.0,0.16626148,0.15778211,0.06614094,0.027628768,2.3705986
0,518.7357,37.74827,41.0,0.033684418,0.4014603,0.29353988,-0.06674091,-2.8606498
0,534.5173,50.03822,78.0,0.06147621,0.25884065,0.14763384,-1.1776395,0.27013752
0,509.61212,40.874798,57.0,0.047193866,0.24226019,0.11147292,-0.12464771,-1.9523743
1,504.5161,26.149485,32.0,0.039298214,0.28883177,0.21380937,-0.88623565,-1.5498946
0,547.5389,28.85277,50.0,0.03339694,0.29575714,0.20104253,0.44170147,-0.1689084
1,543.3274,16.289518,22.0,0.011629113,0.50683546,0.43531215,-0.1130065,2.4384866
1,511.79385,30.899923,43.0,0.029376807,0.2703953,0.17078005,-0.54080856,0.3291452
0,519.8667,92.02514,64.0,0.1718331,0.2666602,0.17486705,1.2926265,-0.09644047
1,541.8509,20.967136,38.0,0.023318458,0.25121418,0.12527488,-0.24285428,-1.2045945
0,525.02594,26.699018,39.0,0.026546042,0.24063332,0.097422466,-0.40736282,0.73019415
0,532.0302,57.511917,62.0,0.095883,0.23855026,0.14680496,1.3414233,-1.649707
1,529.2939,17.457579,27.0,0.012012745,0.3181336,0.23316874,-1.3470869,-0.2520874
0,525.5732,27.809898,40.0,0.02398724,0.29201064,0.17684625,1.3146075,3.0769506
0,521.9505,68.03663,67.0,0.09452136,0.23773706,0.14531071,-1.6330901,-1.2976834
0,524.90265,38.89227,41.0,0.030939331,0.4025888,0.34213316,0.8170615,-1.3372704
0,528.5511,27.709137,47.0,0.039127942,0.2534787,0.14655034,0.34360343,1.5398748
1,524.8914,24.136818,38.0,0.027578162,0.36489213,0.25037533,0.56468004,-1.2924994
1,542.601,12.350569,15.0,0.013092942,0.5838093,0.55504596,1.0631815,-0.25686175
1,548.2561,11.663889,17.0,0.008068136,0.42121527,0.2798721,0.58567697,-2.2596266
1,524.26074,15.9193325,25.0,0.011338589,0.3370021,0.15926507,0.9357384,-0.023143856
0,512.20105,47.587433,60.0,0.051775772,0.24798085,0.13978915,-0.9327775,2.4517324
1,501.5864,18.935228,21.0,0.014258209,0.5175576,0.48899743,0.076509655,2.7974439
1,549.0017,23.377846,22.0,0.013523191,0.556295,0.49573424,0.35129896,1.1817498
1,515.24414,70.84629,38.0,0.123275675,0.3887877,0.29228356,-1.6233325,0.64628685
0,504.87036,76.06221,57.0,0.13519688,0.23068112,0.12456225,0.3987796,2.539522
0,520.4065,28.757269,56.0,0.034161676,0.21036083,0.09218734,-0.8754179,-2.8420537
1,515.9109,35.2519,39.0,0.03714209,0.32516652,0.25596976,-0.38294744,-2.2941394
0,506.18478,65.63036,76.0,0.087437965,0.22139551,0.1677038,-1.2414696,-0.014525239
0,503.4467,52.962425,71.0,0.09197662,0.20813055,0.11777815,0.06311185,2.2747781
0,513.6419,25.000008,47.0,0.03861153,0.21282426,0.100301385,-0.2978847,-0.4055196
0,514.3438,29.363997,30.0,0.04266127,0.26002446,0.11304364,0.0019342882,2.8080263
1,540.8494,22.064114,27.0,0.015961437,0.5289381,0.4662086,-1.2306017,0.7652648
0,535.92267,29.043442,47.0,0.031788275,0.2371213,0.09810004,0.5953944,0.16705455
0,545.8445,52.67766,63.0,0.0755281,0.25419772,0.16431542,0.5814225,-2.8543744
0,544.9512,27.202456,33.0,0.02247156,0.2642193,0.16403736,-1.2420213,-2.6801429
0,531.90894,35.82339,61.0,0.061511245,0.18658803,0.07214904,-0.82516396,-1.052211
0,514.9344,25.99877,44.0,0.034310706,0.2430173,0.13694152,-1.0932895,2.09149
0,530.3679,43.85768,50.0,0.062354106,0.2864805,0.22657509,-1.1374438,-2.82844
0,511.30756,44.617428,50.0,0.06822589,0.38485023,0.34164107,0.019645236,-0.07062843
1,517.422,36.226967,29.0,0.037496656,0.46127805,0.4253699,-1.2960817,0.13835655
0,548.30554,47.861446,71.0,0.052941382,0.3241529,0.26570848,0.41320947,0.7728747
1,508.05505,16.372477,24.0,0.018997788,0.3623633,0.2547132,1.463038,-0.59476554
0,501.70245,44.387333,39.0,0.04586029,0.3817256,0.3152893,-1.3369782,-0.037757087
1,516.48224,48.41409,45.0,0.057304032,0.2554591,0.13632044,0.22804254,3.057711
1,532.0841,31.074942,41.0,0.050739907,0.32169023,0.25155655,0.934898,-1.7000762
1,539.37225,20.306486,28.0,0.024229653,0.31865826,0.21077462,0.17992537,1.0553972
0,513.2916,46.11878,38.0,0.046751883,0.4022994,0.36552694,1.076993,2.2170608
0,545.06866,30.300724,46.0,0.028443662,0.3127828,0.21981035,-1.1606188,-1.1628329
1,536.54175,48.160698,29.0,0.043194853,0.44597453,0.37233114,1.5781962,-1.3642517
1,521.24756,22.119465,27.0,0.034138963,0.31516257,0.23260555,1.074343,-0.233656
0,500.98215,37.392506,39.0,0.043360814,0.25256687,0.119782545,0.03640912,-1.996616
0,549.2784,20.410492,20.0,0.027808078,0.4244795,0.34941456,-0.77207494,1.1070615
1,534.7087,21.93943,27.0,0.020816974,0.42043477,0.34925246,1.624831,-1.3497804
0,528.8012,75.88802,41.0,0.098845296,0.32284287,0.1961873,0.7546026,2.7011585
1,502.75888,34.726944,28.0,0.036830205,0.41186404,0.35770252,0.7943372,-0.7115173
0,545.5829,30.766386,39.0,0.036007453,0.28597066,0.1876847,0.77661175,-1.8591878
1,541.104,40.057354,45.0,0.04371623,0.3223655,0.227803,-0.5819472,-0.8412488
1,508.34055,33.92026,35.0,0.04343542,0.25700012,0.11307611,0.19779097,-2.1766653
1,504.78983,35.24909,41.0,0.03183295,0.4866473,0.43847394,-0.7845064,-0.097467676
0,532.139,72.22418,60.0,0.11421812,0.21045068,0.09540205,0.7943169,-0.020665513
0,519.0408,35.66174,56.0,0.039949704,0.24222112,0.14091101,1.310469,2.6298523
0,504.25302,69.858925,67.0,0.12214096,0.20452811,0.10430663,-0.5421007,-1.5044659
0,526.56354,48.692387,71.0,0.07516683,0.17296252,0.08848929,-0.53573316,1.8884847
1,515.02454,11.082177,17.0,0.012436415,0.50050837,0.45266467,-0.521287,1.1513785
0,502.11438,58.59419,37.0,0.10455238,0.26273823,0.13067071,0.72390765,2.6820018
1,504.71152,17.307407,33.0,0.013923784,0.29382983,0.21647345,1.0666401,2.4413404
0,508.81766,67.53031,29.0,0.094119884,0.34321654,0.24659827,-1.5627995,1.8945884
1,545.18286,65.15955,68.0,0.098968625,0.2515155,0.17947607,0.11835691,-1.7705736
1,518.125,51.83791,44.0,0.062190875,0.28150538,0.14987208,-0.1612269,-3.1148024
0,536.69147,58.98213,51.0,0.10004634,0.20483056,0.10434076,-1.3733001,-0.02146814
0,537.4526,87.76957,51.0,0.122890405,0.25912827,0.13195752,1.6663752,-1.7566452
0,549.3895,68.48233,67.0,0.09410892,0.22214463,0.13009846,-0.2715606,0.9498294
0,500.26462,49.20003,65.0,0.079167195,0.22432414,0.10824067,0.43197274,0.7226474
0,527.78986,93.78946,56.0,0.15007727,0.24017844,0.1303991,-1.514373,1.879838
1,511.4255,49.447556,47.0,0.083018824,0.25383994,0.16097453,-0.538011,0.2689387
0,531.1387,76.30979,67.0,0.13219728,0.2083954,0.11184761,1.5132535,2.5415936
0,525.2081,62.494972,51.0,0.06491224,0.39741385,0.28867823,1.048138,3.1036725
0,522.49554,37.5868,34.0,0.043569673,0.31732625,0.17147398,0.67265934,-2.8464065
